m_id,m_title,m_year,m_maturity,m_runtime,m_genre,m_synopsis,m_lead_cast,m_genres,m_mood,m_audio,m_subtitles,m_cast
81615943,An Inconvenient Love,2022.0,U/A 13+ ,2h 2m,Romance,"Two young lovers agree to a casual relationship, but this convenient arrangement grows complicated as their romance reaches an expiration date.","Belle Mariano,Donny Pangilinan,JC Alcantara","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Swoonworthy,', 'Charming,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Belle Mariano', 'Donny Pangilinan', 'JC Alcantara', 'Jeffrey Quizon', 'Matet de Leon', 'Adrian Lindayag', 'Iana Bernardez', 'Sheenly Gener']"
81665491,Labyu With An Accent,2022.0,U/A 16+ ,1h 59m,Romance,A heartbroken businesswoman gets a dancer to pose as her rich boyfriend so her family will get off her back about reuniting with her cheating ex-fiancé.,"Coco Martin,Jodi Sta. Maria,Michael De Mesa","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Emotional,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Coco Martin', 'Jodi Sta. Maria', 'Michael De Mesa', 'Jaclyn Jose', 'John Estrada', 'Nova Villa', 'Joross Gamboa', 'Rochelle Pangilinan']"
81671773,Missed Connections,2023.0,U/A 13+ ,1h 47m,Romance,"After an unforgettable encounter, a hopeless romantic turns to an app to seek out a man she just met — but is he really what she’s looking for?","Miles Ocampo,Kelvin Miranda,Chienna Filomeno","['Romantic Comedies', 'Dramas', 'Comedy Movies', 'Romantic Movies']","['Bittersweet,', 'Emotional,', 'Romantic']","['English,', 'Filipino - Audio Description,', 'Filipino [Original]']","['English,', 'English,', 'Filipino']","['Miles Ocampo', 'Kelvin Miranda', 'Chienna Filomeno', 'JC Santos', 'Matet de Leon', 'Jericho Arceo']"
81507664,Momshies! Your Soul is Mine,2021.0,U/A 13+ ,1h 48m,Comedy,"In a fateful encounter, three women with very different lives accidentally swap souls. As they try to switch back, they develop an unshakeable bond.","Jolina Magdangal,Melai Cantiveros,Karla Estrada",['Comedy Movies'],['Goofy'],['Filipino [Original]'],['English'],"['Jolina Magdangal', 'Melai Cantiveros', 'Karla Estrada', 'Jason Francisco', 'Thou Reyes', 'Manuel Chua', 'DJ Jhaiho', 'Mitoy Yonting', 'Miko Gallardo', 'Juliana Parizcova Segovia', 'Pia Moran', 'Eris Aragoza', 'Francis Mata', 'Johannes Rissler', 'Sunshine Teodoro', 'Mama Loi', 'Gabo Adeva', 'Marvin Agustin']"
81665492,Partners in Crime (Philippines Movie),2022.0,U/A 13+ ,1h 49m,Comedy,"A pair of partners-turned-rivals compete to interview the richest man in the Philippines, only to find themselves at the scene of a baffling crime.","Vice Ganda,Ivana Alawi,Enchong Dee","['LGBTQ Movies', 'Comedy Movies']","['Quirky,', 'Goofy']",['Filipino [Original]'],"['English,', 'Filipino']","['Vice Ganda', 'Ivana Alawi', 'Enchong Dee', 'Rez Cortez', 'MC Calaquian', 'Lassy Marquez', 'Via Antonio', 'Divine Tetay', 'Cai Cortez', 'Candy Pangilinan']"
81615942,Love at First Stream,2021.0,U/A 13+ ,1h 52m,Romance,Four teens pursue their dreams while navigating their feelings for each other as they dive into the wild world of livestreaming.,"Daniela Stranner,Kaori Oinuma,Anthony Jennings","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies', 'Teen Movies']","['Swoonworthy,', 'Charming,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Daniela Stranner', 'Kaori Oinuma', 'Anthony Jennings', 'Jeremiah Lisbo', 'Agot Isidro', 'Hyubs Azarcon', 'Igi Boy Flores', 'Melissa Gibbs', 'Pinky Amador', 'Almira Muhlach', 'RJ Ledesma']"
81712030,The Cheating Game,2023.0,U/A 16+ ,1h 45m,Romance,"After her cheating boyfriend's sex tape goes viral, a content creator starts over with the seemingly perfect guy — who may be hiding secrets of his own.","Julie Anne San Jose,Rayver Cruz,Martin del Rosario","['Dramas', 'Romantic Movies']","['Swoonworthy,', 'Charming,', 'Intimate']",['Filipino [Original]'],"['English,', 'Filipino']","['Julie Anne San Jose', 'Rayver Cruz', 'Martin del Rosario', 'Paolo Contis', 'Yayo Aguila', 'Candy Pangilinan', 'Phi Palmos', 'Thea Tolentino']"
81697002,Love You Long Time,2023.0,U/A 13+ ,1h 44m,Romance,"While recovering from heartbreak, a screenwriter finds new inspiration when she makes an unexpected connection with a man via an old walkie-talkie.","Eisel Serrano,Carlo Aquino,Ana Abad Santos","['Dramas', 'Romantic Movies']","['Sentimental,', 'Imaginative,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Eisel Serrano', 'Carlo Aquino', 'Ana Abad Santos', 'Arlene Muhlach', 'Meann Espinosa']"
81728364,As If It's True,2023.0,A ,1h 40m,Romance,"Hoping to revive her dwindling fame, an influencer stages the perfect romance with a troubled musician — until things start getting a little too real.","Khalil Ramos,Ashley Ortega,Adrianna So","['Dramas', 'Romantic Movies']","['Dark,', 'Intimate,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Khalil Ramos', 'Ashley Ortega', 'Adrianna So', 'Jan Silverio', 'Marnie Lapus', 'Rachel Coates']"
81672418,What If,2023.0,U/A 16+ ,1h 52m,Romance,"When a pair of newlywed musicians get trapped in a storm on their island honeymoon, they must face difficult truths that could tear their marriage apart.","Alessandra de Rossi,JM de Guzman,Chard Ocampo","['Dramas', 'Romantic Movies']","['Bittersweet,', 'Intimate,', 'Emotional']","['English,', 'Filipino - Audio Description,', 'Filipino [Original]']","['English,', 'English,', 'Filipino']","['Alessandra de Rossi', 'JM de Guzman', 'Chard Ocampo', 'Ana Abad Santos', 'Nicole Omillo', 'Angie Castrence', 'Soliman Cruz', 'Jett Pangan', 'Sunshine Guimary', 'Anna Luna']"
81553952,Love Is Colorblind,2021.0,U/A 13+ ,1h 55m,Romance,"When an artist becomes colorblind after an accident, his long-besotted friend tries to help. But two other love interests complicate matters.","Donny Pangilinan,Belle Mariano,Jeremiah Lisbo","['Romantic Comedies', 'Dramas', 'Comedy Movies', 'Romantic Movies']","['Swoonworthy,', 'Charming,', 'Heartfelt']",['Filipino [Original]'],"['English,', 'Filipino']","['Donny Pangilinan', 'Belle Mariano', 'Jeremiah Lisbo', 'Angelina Cruz', 'Eula Valdez', 'Ariel Rivera', 'John Lapus', 'Hyubs Azarcon', 'Donna Cariaga']"
81630640,Maybe Today,2022.0,U/A 7+ ,1h 39m,Romance,A chance meeting at a friend’s wedding rekindles old feelings between two college friends as they wonder whether it's too late for their love.,"Paulo Avelino,Janine Gutierrez,Donna Cariaga",['Romantic Movies'],"['Sentimental,', 'Bittersweet,', 'Intimate']",['Filipino [Original]'],"['English,', 'Filipino']","['Paulo Avelino', 'Janine Gutierrez', 'Donna Cariaga', 'Alwyn Uytingco', 'John James Uy', 'Rio Locsin']"
81329041,Finding Agnes,2020.0,U/A 13+ ,1h 45m,Drama,"On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.","Jelson Bay,Sue Ramirez,Sandy Andolong",['Dramas'],"['Sentimental,', 'Understated,', 'Heartfelt']","['Filipino - Audio Description,', 'Filipino [Original]']","['English,', 'Filipino']","['Jelson Bay', 'Sue Ramirez', 'Sandy Andolong', 'Roxanne Guinoo', 'Cheska Iñigo', 'Hannah Ledesma', 'Yuan Francisco', 'Raffa Esplana', 'Varoon Kessop']"
81620694,To Russia with Love,2022.0,U/A 13+ ,1h 55m,Romance,"As a devoted entrepreneur wins the affections of a free-spirited traveler, he must also win over her stern and disapproving father.","Gerald Anderson,Elena Kozlova,Scott Alexander Young","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Swoonworthy,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Gerald Anderson', 'Elena Kozlova', 'Scott Alexander Young', 'Kakai Bautista', 'Simon Szabó', 'Isay Alvarez', 'Malou Crisologo', 'Ivan Carapiet', 'Jef Gaitan', 'Karl Gabriel', 'Veronica Reyes']"
81702502,Keys to the Heart,2023.0,U/A 16+ ,1h 42m,Drama,"Troubled and alone, a boxer moves in with his long-lost mother and autistic pianist brother — but must fit in with a family he hasn't known for years.","Zanjoe Marudo,Elijah Canlas,Dolly De Leon","['Music', 'Dramas']","['Sentimental,', 'Bittersweet,', 'Heartfelt']","['English,', 'Filipino - Audio Description,', 'Filipino [Original]']","['English,', 'English,', 'Filipino']","['Zanjoe Marudo', 'Elijah Canlas', 'Dolly De Leon', 'Michelle Dee', 'Tirso Cruz III', 'Carlo Tarobal', 'Katya Santos', 'Althea Pinzon', 'Lao Rodriguez', 'Mark Striegl', 'Bart Guingona']"
81336744,Love or Money,2021.0,U/A 13+ ,1h 56m,Romance,"When persistent Leon sweeps her off her feet, ambitious Angel must choose between true love and her dreams of a luxurious life.","Angelica Panganiban,Coco Martin,Gelli de Belen","['Dramas', 'Romantic Movies']","['Bittersweet,', 'Emotional,', 'Romantic']",['Filipino [Original]'],['English'],"['Angelica Panganiban', 'Coco Martin', 'Gelli de Belen', 'Ketchup Eusebio', 'Cai Cortez', 'Matet de Leon', 'Dante Rivero', 'Teresa Loyzaga', 'Norm Mcleod']"
80044251,"English Only, Please",2014.0,U/A 13+ ,1h 46m,Romance,"When a Filipino-American comes to Manila to deliver a harsh message to his ex-girlfriend, he falls for the woman he hires to teach him the right words.","Derek Ramsay,Jennylyn Mercado,Kean Cipriano","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Swoonworthy,', 'Charming,', 'Romantic']",['Filipino [Original]'],"['English,', 'Filipino']","['Derek Ramsay', 'Jennylyn Mercado', 'Kean Cipriano', 'Cai Cortez', 'Isabel Frial', 'Ian De Leon', 'Jeffrey Hidalgo', 'Lynn Ynchausti-Cruz']"
81450464,Kotaro Lives Alone,2021.0,U/A 13+ ,1 Season,Comedy,"Unpopular mangaka Shin Karino lives alone, but his life gets a lot busier when his five-year-old neighbor Kotaro starts spending time with him.","You Yokoyama,Eito Kawahara,Maika Yamamoto","['TV Dramas', 'TV Comedies']","['Bittersweet,', 'Heartfelt']",[],[],"['You Yokoyama', 'Eito Kawahara', 'Maika Yamamoto', 'Daigo Nishihata', 'Kanako Momota', 'Katsuhisa Namase']"
81713989,Riding a Unicorn,2022.0,U/A 13+ ,1 Season,Drama,"Determined to revive her startup's dwindling success, an innovative young CEO hires a middle-aged, traditional businessman to join her hardworking team.","Mei Nagano,Hidetoshi Nishijima,Yosuke Sugino",['TV Dramas'],"['Inspiring,', 'Heartfelt,', 'Feel-Good']",[],[],"['Mei Nagano', 'Hidetoshi Nishijima', 'Yosuke Sugino', 'Ryota Bando', 'Kou Maehara', 'Ren Ishikawa', 'Thelma Aoyama', 'Takaya Yamaguchi', 'Ruka Takeyama', 'Mahoro Terajima', 'Ryoko Hirosue']"
81639031,The Parades,2024.0,U/A 16+ ,2h 12m,Drama,"A mother searches for her missing son after a devastating calamity, only to realize that she has died and is now confined to a realm of restless spirits.","Masami Nagasawa,Kentaro Sakaguchi,Ryusei Yokohama",['Dramas'],"['Heartfelt,', 'Intimate,', 'Emotional']","['English,', 'Japanese - Audio Description,', 'Japanese [Original]']","['English,', 'English,', 'Japanese']","['Masami Nagasawa', 'Kentaro Sakaguchi', 'Ryusei Yokohama', 'Nana Mori', 'Yuina Kuroshima', 'Ayumu Nakajima', 'Takuya Wakabayashi', 'Mai Fukagawa', 'Denden', 'Hiroshi Tachi', 'Yukiya Kitamura', 'Hana Kino', 'Daiken Okudaira', 'Tetsushi Tanaka', 'Shinobu Terajima', 'Lily Franky']"
81649772,Dearest,2021.0,U/A 16+ ,1 Season,Drama,An elite businesswoman becomes a material witness to a murder somehow connected to a missing persons case that occurred in her home town 15 years ago.,"Yuriko Yoshitaka,Kohei Matsushita,Arata Iura","['TV Dramas', 'Crime TV Shows', 'TV Thrillers']",['Suspenseful'],[],[],"['Yuriko Yoshitaka', 'Kohei Matsushita', 'Arata Iura', 'Minami Tanaka', 'Yui Sakuma', 'Fumiya Takahashi', 'Eita Okuno', 'Hiroko Yakushimaru', 'Ken Mitsuishi', 'Yoshi Sakou', 'Kenjiro Tsuda', 'Mitsuhiro Oikawa', 'Amane Okayama', 'Ayame Misaki', 'Daichi Asai']"
81359711,School Police,2020.0,U/A 16+ ,1 Season,Drama,No-nonsense cop goes from the streets to the classroom when he signs up for a pilot program that places uniformed officers in problematic schools.,"Tatsuya Fujiwara,Yoko Maki,Yuki Yamada","['TV Dramas', 'TV Shows Based on Books']",['Suspenseful'],[],[],"['Tatsuya Fujiwara', 'Yoko Maki', 'Yuki Yamada', 'Hiroki Izumisawa', 'Seiko Takuma', 'Kento Shibuya', 'Chisun', 'Norikatsu Kodama', 'Masami Kanazawa', 'Takuma Otoo', 'Masanori Ishii', 'Kenta Suga', 'Yuya Endo', 'Rio Asumi', 'Rie Minemura', 'Takeshi Masu', 'Sayaka Yamaguchi', 'Katsumi Takahashi']"
81717172,Dr. Storks,2015.0,U/A 16+ ,2 Seasons,Drama,A compassionate obstetrician — who's also a gifted pianist — devotes himself to guiding his patients through the miracle and challenges of childbirth.,"Go Ayano,Mayu Matsuoka,Yo Yoshida","['TV Dramas', 'Social Issue TV Dramas']","['Heartfelt,', 'Emotional']",[],[],"['Go Ayano', 'Mayu Matsuoka', 'Yo Yoshida', 'Kentaro Sakaguchi', 'Nana Seino', 'Yusuke Hirayama', 'Akinaga Toyomoto', 'Shinya Kiyozuka', 'Kinako Kobayashi', 'Kazuyuki Asano', 'Chie Ayado', 'Shun Oguri', 'Noriko Eguchi', 'Sayaka Yamaguchi', 'Hio Miyazawa', 'Wakana Matsumoto', 'Gen Hoshino', 'Nao Omori']"
81649792,Heaven and Hell: Soul Exchange,2021.0,U/A 16+ ,1 Season,Drama,"When her soul is mysteriously switched with that of a psychopathic serial killer, an ambitious Tokyo detective watches her fate take a turn.","Haruka Ayase,Issey Takahashi,Tasuku Emoto","['TV Dramas', 'Crime TV Shows', 'TV Thrillers']","['Ominous,', 'Exciting']",[],[],"['Haruka Ayase', 'Issey Takahashi', 'Tasuku Emoto', 'Junpei Mizobata', 'Yuri Nakamura', 'Kazuki Kitamura', 'Takaya Sakoda', 'Yasufumi Hayashi', 'Toru Nomaguchi', 'Kazutoyo Yoshimi', 'Toru Baba', 'Kyosuke Tani', 'Yukino Kishii', 'Katsumi Kiba']"
81465008,Out of my league,2020.0,A ,1h 31m,Comedy,"Tired of swiping through the dating scene with her besties in tow, a charming yet awkward woman with a rare genetic disorder sets her sights on love.","Ludovica Francesconi,Giuseppe Maggio,Gaja Masciale","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies', 'Movies Based on Books']","['Offbeat,', 'Heartfelt,', 'Romantic']","['English,', 'Italian - Audio Description,', 'Italian [Original]']","['English,', 'English,', 'Hindi,', 'Italian']","['Ludovica Francesconi', 'Giuseppe Maggio', 'Gaja Masciale', 'Jozef Gjura', 'Eleonora Gaggero', 'Franco Ravera', 'Elisabetta Coraini', 'Michele Franco', 'Edoardo Rossi']"
81713665,Merry Christmas (Hindi),2023.0,U/A 13+ ,2h 23m,Thriller,A Christmas Eve encounter between two enigmatic strangers sparks a poignant connection — but a dark turn of events threatens to expose their murky pasts.,"Katrina Kaif,Vijay Sethupathi,Tinnu Anand","['Hindi-Language Movies', 'Thriller Movies', 'Mystery Movies', 'Movies Based on Books']","['Psychological,', 'Understated,', 'Dark']",['Hindi [Original]'],"['English,', 'Hindi']","['Katrina Kaif', 'Vijay Sethupathi', 'Tinnu Anand', 'Sanjay Kapoor', 'Vinay Pathak', 'Pratima Kannan', 'Ashwini Kalsekar', 'Pari Maheshwari Sharma', 'Radhika Apte', 'Luke Kenny']"
81334947,Last Summer,2021.0,U/A 16+ ,1h 41m,Drama,"During summer vacation in a beachside town, 16-year-old Deniz seeks the affection of his childhood crush and navigates a love triangle.","Fatih Şahin,Ece Çeşmioğlu,Halit Özgür Sarı","['Dramas', 'Romantic Movies']","['Understated,', 'Intimate,', 'Emotional']","['English,', 'Turkish - Audio Description,', 'Turkish [Original]']","['English,', 'English,', 'Turkish']","['Fatih Şahin', 'Ece Çeşmioğlu', 'Halit Özgür Sarı', 'Aslıhan Malbora', 'Eray Ertüren', 'Eren Ören', 'Ozan Kaya Oktu', 'Talha Öztürk', 'Merve Nur Bengi', 'Sümeyye Aydoğan']"
81252203,The Lying Life of Adults,2022.0,A ,1 Season,Drama,"In 1990s Naples, brash and bold Aunt Vittoria helps her sheltered niece experience a different side of the city, upsetting the teen's strict parents.","Giordana Marengo,Valeria Golino,Alessandro Preziosi","['TV Dramas', 'TV Shows Based on Books']","['Bittersweet,', 'Intimate,', 'Emotional']",[],[],"['Giordana Marengo', 'Valeria Golino', 'Alessandro Preziosi', 'Pina Turco', 'Raffaella Rea', 'Biagio Forestieri', 'Giuseppe Brunetti', 'Giovanni Buselli']"
81559021,Alpha Males,2022.0,A ,2 Seasons,Comedy,"Pedro, Luis, Raúl and Santi are four friends who feel a bit lost in the new world of empowered women, each trying to adjust in their own haphazard way.","Gorka Otxoa,Fele Martínez,Fernando Gil",['TV Comedies'],[],[],[],"['Gorka Otxoa', 'Fele Martínez', 'Fernando Gil', 'Raúl Tejón', 'Paula Gallego', 'Raquel Guerrero', 'María Hervás', 'Kira Miró']"
81398865,The Most Beautiful Flower,2022.0,U/A 13+ ,1 Season,Comedy,"Curvy, curly, confident Mich knows she's fabulous. Now she just has to convince everyone else at her Xochimilco high school to believe it too.","Esmeralda Soto,Isabel Yudice,Alicia Vélez","['Teen TV Shows', 'TV Comedies']","['Quirky,', 'Heartfelt']",[],[],"['Esmeralda Soto', 'Isabel Yudice', 'Alicia Vélez', 'Michelle Olvera', 'Germán Bracco', 'Tadeo Tovar', 'Angélica Rogel', 'Luis Fernando Peña', 'Gael García', 'Ivanna García']"
80235268,Jefe,2018.0,A ,1h 29m,Comedy,"A rude, self-centered businessman seems to be on the brink of losing everything until a night janitor at his office helps him find redemption.","Luis Callejo,Juana Acosta,Carlo D'Ursi","['Dramas', 'Comedy Movies']","['Deadpan,', 'Bittersweet']","['English,', 'Spanish (Spain) - Audio Description,', 'Spanish (Spain) [Original]']","['English,', 'Spanish (Spain)']","['Luis Callejo', 'Juana Acosta', ""Carlo D'Ursi"", 'Josean Bengoetxea', 'Bárbara Santa-Cruz', 'Maica Barroso', 'Adam Jezierski', 'Sergio Quintana']"
81006825,All the Freckles in the World,2020.0,U/A 13+ ,1h 29m,Comedy,Thirteen-year-old José Miguel is immune to 1994 World Cup fever until he realizes soccer is the only way to win the heart of his crush.,"Hánssel Casillas,Loreto Peralta,Andrea Sutton","['Sports Movies', 'Romantic Comedies', 'Comedy Movies', 'Romantic Movies', 'Teen Movies']","['Nostalgic,', 'Quirky,', 'Intimate']","['English,', 'Spanish (Latin America) - Audio Description,', 'Spanish (Latin America) [Original]']","['English,', 'Spanish (Latin America)']","['Hánssel Casillas', 'Loreto Peralta', 'Andrea Sutton', 'Luis De La Rosa', 'Alejandro Flores', 'Anajosé Aldrete', 'Daniel Haddad', 'Montserrat Marañón', 'Juan Carlos Viana Prieto', 'Hernán Del Riego']"
81084349,Savage Rhythm,2022.0,A ,1 Season,Drama,The opposite worlds of two dancers in Colombia clash on and off the dance floor when their ambition to succeed leads them down a treacherous path.,"Paulina Dávila,Greeicy Rendón,Andrés Juan Hernández","['Music', 'TV Dramas', 'Social Issue TV Dramas']",[],[],[],"['Paulina Dávila', 'Greeicy Rendón', 'Andrés Juan Hernández', 'Juan Manuel Guilera', 'Martina la Peligrosa', 'Ángela Cano', 'David Palacio', 'Sashua López', 'Sergio Herrera', 'Kevin Bury', 'Cristina Warner', 'Elisa Torriente', 'Patricia Tamayo', 'Guaynaa']"
80221109,4L,2019.0,A ,1h 45m,Comedy,"Hoping to reunite with a dying friend, two longtime pals re-create their desert road trip from Spain to Mali, bringing along his estranged daughter.","Jean Reno,Hovik Keuchkerian,Susana Abaitua","['Dramas', 'Comedy Movies', 'Independent Movies']",['Heartfelt'],"['English,', 'Spanish (Spain) - Audio Description,', 'Spanish (Spain) [Original]']","['English,', 'Spanish (Spain)']","['Jean Reno', 'Hovik Keuchkerian', 'Susana Abaitua', 'Juan Dos Santos', 'Arturo Valls', 'Enrique San Francisco', 'Francesc Garrido', 'Eric Nguyen']"
81266614,Live is Life,2022.0,A ,1h 50m,Drama,"Facing the impending realities of adulthood, five friends unite for a final adventure: hunting down a magical flower that makes wishes come true.","Adrián Baena,Juan del Pozo,Raúl del Pozo","['Dramas', 'Movies Based on Books']","['Nostalgic,', 'Intimate,', 'Exciting']","['English,', 'Spanish (Spain) - Audio Description,', 'Spanish (Spain) [Original]']","['English,', 'English,', 'Spanish (Spain)']","['Adrián Baena', 'Juan del Pozo', 'Raúl del Pozo', 'David Rodríguez', 'Javi Casellas']"
81346325,UFO,2022.0,U/A 16+ ,1h 50m,Romance,"When aspiring musician and student Deniz falls for a rough-hewn motorbike racer, tragedy and family opposition obstruct their path to love.","İpek Filiz Yazıcı,Mert Ramazan Demir,Ferit Aktuğ","['Dramas', 'Romantic Movies']","['Intimate,', 'Emotional,', 'Romantic']","['English,', 'Turkish - Audio Description,', 'Turkish [Original]']","['English,', 'English,', 'Turkish']","['İpek Filiz Yazıcı', 'Mert Ramazan Demir', 'Ferit Aktuğ', 'Kerem Alp Kabul', 'Mekin Sezer', 'Enes Külahçı', 'Elif Çakman', 'Cemile Canyurt', 'Eda Akalın', 'Nilsu Yılmaz']"
80990345,La diosa del asfalto,2020.0,A ,2h 7m,Drama,"A woman from a tough neighborhood outside Mexico City comes home a rock star, inadvertently provoking a confrontation with the ghosts of her past.","Ximena Romo,Mabel Cadena,Alejandra Herrera","['Dramas', 'Independent Movies', 'Social Issue Dramas']",['Gritty'],['Spanish (Latin America) [Original]'],"['English,', 'Spanish (Latin America)']","['Ximena Romo', 'Mabel Cadena', 'Alejandra Herrera', 'Nelly González', 'Samantha Orozco', 'Axel Arenas', 'Esteban Caicedo', 'Paulina Goto', 'Raquel Robles', 'Baby Bátiz', 'Pascacio López', 'Juán Carlos Torres', 'Javier Oliván', 'Claudia Lobo', 'Giovanna Zacarías']"
28630857,Princess Mononoke,1997.0,U/A 13+ ,2h 14m,Anime,A prince infected with a lethal curse sets off to find a cure and lands in the middle of a battle between a mining town and the animals of the forest.,"Yoji Matsuda,Yuriko Ishida,Yuko Tanaka","['Family Features', 'Action Anime', 'Action & Adventure Movies', 'Anime Features']","['Imaginative,', 'Bittersweet']","['English,', 'Hindi,', 'Japanese [Original]']","['English,', 'Hindi,', 'Japanese']","['Yoji Matsuda', 'Yuriko Ishida', 'Yuko Tanaka', 'Kaoru Kobayashi', 'Masahiko Nishimura', 'Tsunehiko Kamijo', 'Sumi Shimamoto', 'Tetsu Watanabe', 'Makoto Sato', 'Akira Nagoya', 'Akihiro Miwa', 'Mitsuko Mori', 'Hisaya Morishige']"
70293674,The Wind Rises,2013.0,U/A 13+ ,2h 6m,Anime,"Animator Hayao Miyazaki spins a decades-spanning tale inspired by the life of Jirô Horikoshi, designer of the World War II fighter plane the Zero.","Hideaki Anno,Miori Takimoto,Hidetoshi Nishijima","['Drama Anime', 'Anime Features']","['Nostalgic,', 'Bittersweet,', 'Emotional']","['English,', 'Japanese [Original]']","['English,', 'Hindi,', 'Japanese']","['Hideaki Anno', 'Miori Takimoto', 'Hidetoshi Nishijima', 'Masahiko Nishimura', 'Stephen Alpert', 'Morio Kazama', 'Keiko Takeshita', 'Mirai Shida', 'Jun Kunimura', 'Shinobu Otake', 'Mansai Nomura']"
70262786,From Up on Poppy Hill,2011.0,U/A 7+ ,1h 31m,Anime,Two high schoolers find hope as they fight to save an old wartime era clubhouse from destruction during the preparations for the 1964 Tokyo Olympics.,"Masami Nagasawa,Junichi Okada,Keiko Takeshita","['Family Features', 'Children & Family Movies', 'Drama Anime', 'Anime Features', 'School Anime']","['Nostalgic,', 'Bittersweet']","['English,', 'Japanese [Original]']","['English,', 'Hindi,', 'Japanese']","['Masami Nagasawa', 'Junichi Okada', 'Keiko Takeshita', 'Yuriko Ishida', 'Rumi Hiiragi', 'Jun Fubuki', 'Takashi Naito', 'Shunsuke Kazama', 'Nao Omori', 'Teruyuki Kagawa']"
80013552,The Tale of The Princess Kaguya,2013.0,U/A 13+ ,2h 17m,Anime,A magical nymph plucked from a bamboo stalk rapidly grows up into a beautiful woman who is pursued by a stable of smitten suitors.,"Aki Asakura,Kengo Kora,Takeo Chii","['Family Features', 'Movies Based on Books', 'Drama Anime', 'Anime Features']",['Bittersweet'],"['English,', 'Japanese [Original]']","['English,', 'Hindi,', 'Japanese']","['Aki Asakura', 'Kengo Kora', 'Takeo Chii', 'Nobuko Miyamoto', 'Atsuko Takahata', 'Tomoko Tabata', 'Shinosuke Tatekawa', 'Takaya Kamikawa', 'Hikaru Ijuin', 'Ryudo Uzaki', 'Shichinosuke Nakamura', 'Isao Hashizume', 'Yukiji Asaoka', 'Tatsuya Nakadai']"
70019060,Porco Rosso,1992.0,U/A 13+ ,1h 33m,Anime,"When sky pirates terrorize the Adriatic Sea, this Italian pilot is the only one brave enough to take them on. Only catch: he’s half-man, half-pig.","Shuichiro Moriyama,Tokiko Kato,Sanshi Katsura","['Family Features', 'Action & Adventure Movies', 'Anime Features']",['Exciting'],"['English,', 'Japanese [Original]']","['English,', 'Hindi,', 'Japanese']","['Shuichiro Moriyama', 'Tokiko Kato', 'Sanshi Katsura', 'Tsunehiko Kamijo', 'Akemi Okamura', 'Akio Otsuka', 'Hiroko Seki']"
80158668,Ocean Waves,1993.0,U/A 7+ ,1h 12m,Anime,"College student Taku recalls transfer student Rikako's arrival two years ago, and the fateful summer that tested his bond with his friend Yutaka.","Nobuo Tobita,Yoko Sakamoto,Toshihiko Seki","['Family Features', 'Children & Family Movies', 'Romantic Movies', 'Movies Based on Books', 'Drama Anime', 'Anime Features', 'School Anime']","['Nostalgic,', 'Understated,', 'Heartfelt']",['Japanese [Original]'],"['English,', 'Hindi,', 'Japanese']","['Nobuo Tobita', 'Yoko Sakamoto', 'Toshihiko Seki', 'Kae Araki', 'Hikaru Midorikawa', 'Yuri Amano']"
80019503,BoJack Horseman Christmas Special: Sabrina's Christmas Wish,2014.0,U/A 16+ ,25m,Comedy,"It's Christmas, and BoJack wants nothing to do with it. Then Todd shows up with a giant candy cane and an old ""Horsin' Around"" Christmas episode.","Will Arnett,Aaron Paul,Alison Brie","['Sitcoms', 'TV Comedies', 'US TV Shows']",['Deadpan'],"['English - Audio Description,', 'English [Original]']",['English'],"['Will Arnett', 'Aaron Paul', 'Alison Brie', 'Adam Conover', 'Kristen Schaal', 'Fred Savage']"
80156387,Little Witch Academia,2017.0,U/A 7+ ,2 Seasons,Anime,"Akko enrolls at the Luna Nova Witchcraft Academy. She's not the best student, but her bright attitude is the key to her and her friends' success.","Megumi Han,Fumiko Orikasa,Michiyo Murase","['Family Watch Together TV', 'Anime Series']","['Feel-Good,', 'Exciting']",[],[],"['Megumi Han', 'Fumiko Orikasa', 'Michiyo Murase', 'Yoko Hikasa', 'Arisa Shida', 'Rie Murakawa', 'Reina Ueda', 'Ryosuke Kanemoto', 'Junko Takeuchi', 'Noriko Hidaka']"
